id|score|comment|bookId
879|4|ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut|555
880|3|mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia|581
881|3|nisl nunc rhoncus dui vel sem sed sagittis nam congue|607
882|3|eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare|868
883|3|non mi integer ac neque duis bibendum morbi non quam nec|209
884|1|mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam|296
885|3|tempus sit amet sem fusce consequat nulla nisl nunc nisl|610
886|4|lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo|507
887|4|in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque|98
888|5|a odio in hac habitasse platea dictumst maecenas ut massa quis augue|748
889|4|tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula|346
890|5|in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque|341
891|4|blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id|493
892|1|fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus|678
893|4|morbi a ipsum integer a nibh in quis justo maecenas|398
894|1|vestibulum proin eu mi nulla ac enim in tempor turpis nec|744
895|1|fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet|191
896|4|ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non|710
897|4|quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus|999
898|2|elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit|242
899|1|ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend|235
900|3|at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia|144
901|5|turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque|396
902|1|et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor|575
903|1|ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl|796
904|4|est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium|188
905|4|potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et|935
906|4|donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac|852
907|1|parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et|827
908|1|duis consequat dui nec nisi volutpat eleifend donec ut dolor|166
909|4|eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a|802
910|5|proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie|923
911|2|lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat|535
912|2|tempus semper est quam pharetra magna ac consequat metus sapien ut nunc|981
913|5|sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est|346
914|1|duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce|452
915|5|tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in|590
916|1|proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante|134
917|1|arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac|92
918|3|sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc|992
919|3|praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet|117
920|5|est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia|442
921|3|rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat|175
922|4|orci luctus et ultrices posuere cubilia curae mauris viverra diam|105
923|5|justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed|536
924|1|suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur|543
925|3|in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque|510
926|5|vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna|437
927|1|curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus|847
928|2|sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec|905
929|5|vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede|283
930|5|tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis|877
931|5|in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum|189
932|4|proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing|31
933|2|ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna|791
934|2|amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum|44
935|3|pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus|380
936|3|sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel|788
937|4|vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus|294
938|1|platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at|729
939|5|platea dictumst morbi vestibulum velit id pretium iaculis diam erat|905
940|4|rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed|156
941|3|proin leo odio porttitor id consequat in consequat ut nulla|831
942|2|urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit|33
943|2|purus sit amet nulla quisque arcu libero rutrum ac lobortis|618
944|4|elit proin risus praesent lectus vestibulum quam sapien varius ut blandit|172
945|3|aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices|376
946|3|a pede posuere nonummy integer non velit donec diam neque vestibulum|924
947|1|tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed|320
948|5|eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula|235
949|5|suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis|633
950|5|turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit|131
951|1|vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent|350
952|1|iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget|911
953|2|in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id|122
954|5|duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel|634
955|4|vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum|1
956|5|fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet|755
957|1|montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus|936
958|4|cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing|607
959|1|amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin|609
960|5|massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum|362
961|3|tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque|871
962|5|libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed|977
963|2|lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id|567
964|1|leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio|546
965|3|pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst|899
966|2|odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit|626
967|1|vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae|825
968|1|donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed|643
969|3|congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque|873
970|2|rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus|549
971|1|blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem|664
972|4|pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing|322
973|3|est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna|732
974|2|blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci|943
975|2|placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse|185
976|2|sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec|98
977|3|luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus|808
978|3|vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula|73
979|2|mattis nibh ligula nec sem duis aliquam convallis nunc proin|217
980|3|proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate|665
981|4|vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia|504
982|4|non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing|171
983|1|accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat|582
984|4|volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium|951
985|5|lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo|264
986|3|duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit|74
987|2|metus aenean fermentum donec ut mauris eget massa tempor convallis nulla|944
988|2|aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non|457
989|5|aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis|142
990|1|iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec|547
991|5|vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in|796
992|1|tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula|599
993|5|felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus|145
994|4|purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam|386
995|5|rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl|500
996|1|vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum|130
997|3|nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque|269
998|2|nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a|956
999|4|a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie|601
1000|5|sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus|786
